0,2,10,-0.8321179309801743
0,2.5,0,-0.7298639226897378
0,2.5,0.5,-0.2051529037418124
0,2.5,1,0.1601889792843199
0,2.5,1.5,0.3904941610002527
0,2.5,2,0.15673482909865
0,2.5,2.5,-0.04121205800621949
0,2.5,3,-0.48103147518449
0,2.5,3.5,-1.077845023619667
0,2.5,4,-1.500139250632677
0,2.5,4.5,-1.692957343626644
0,2.5,5,-1.690194466124911
0,2.5,5.5,-1.449893534210674
0,2.5,6,-0.8991599838960325
0,2.5,6.5,-0.500204609141887
0,2.5,7,0.006793410337830624
0,2.5,7.5,0.2129785175959826
0,2.5,8,0.3323201535010818
0,2.5,8.5,0.1814671223217692
0,2.5,9,-0.3808367956718986
0,2.5,9.5,-0.8421455994277836
0,2.5,10,-1.318107563310633
0,3,0,-0.9513039167308039
0,3,0.5,-0.4382411308140493
0,3,1,-0.02523919894048889
0,3,1.5,0.1820004570703461
0,3,2,-0.04147399306392273
0,3,2.5,-0.2932906831874068
0,3,3,-0.7727464117655496
0,3,3.5,-1.154948127962262
0,3,4,-1.662897043463958
0,3,4.5,-1.798419428204482
0,3,5,-1.932807773042974
0,3,5.5,-1.627612061502109
0,3,6,-1.185731966078341
0,3,6.5,-0.6344846299513327
0,3,7,-0.1564311039726866
0,3,7.5,0.1014709945951249
0,3,8,0.1933352335993875
0,3,8.5,-0.1800650284000534
0,3,9,-0.4725405414371346
0,3,9.5,-0.9963966692864552
0,3,10,-1.37283854843075
0,3.5,0,-0.8221737483926108
0,3.5,0.5,-0.3879048353186479
0,3.5,1,-0.05563240444311007
0,3.5,1.5,0.08729731820292971
0,3.5,2,0.1031278432844248
0,3.5,2.5,-0.3000959279926697
0,3.5,3,-0.7181387965762257
0,3.5,3.5,-1.200428178966096
0,3.5,4,-1.555032603533808
0,3.5,4.5,-1.908190951847937
0,3.5,5,-1.814565774181528
0,3.5,5.5,-1.526896853806939
0,3.5,6,-1.05079971204576
0,3.5,6.5,-0.6884768541889751
0,3.5,7,-0.2710251894953192
0,3.5,7.5,0.1334895844283772
0,3.5,8,0.1196922303452867
0,3.5,8.5,-0.0855339750227011
0,3.5,9,-0.4275433946047665
0,3.5,9.5,-0.8901580545774997
0,3.5,10,-1.323096840160515
0,4,0,-0.626978408530215
0,4,0.5,-0.1352185682864865
0,4,1,0.3065044918330626
0,4,1.5,0.45104578372254
0,4,2,0.4320451558502251
0,4,2.5,-0.04828121761581864
0,4,3,-0.3711726188877876
0,4,3.5,-0.9342974475139875
0,4,4,-1.210919175656861
0,4,4.5,-1.476385246800268
0,4,5,-1.437013340020311
0,4,5.5,-1.183281703872659
0,4,6,-0.8716042999220626
0,4,6.5,-0.3363008501788142
0,4,7,0.08548939207343384
0,4,7.5,0.452664269237967
0,4,8,0.480906270706339
0,4,8.5,0.2299182000791431
0,4,9,-0.1669155253238099
0,4,9.5,-0.5579131283518777
0,4,10,-1.190382669866888
0,4.5,0,-0.09013432085167859
0,4.5,0.5,0.4268550005491334
0,4.5,1,0.781576735263751
0,4.5,1.5,0.8511892729254417
0,4.5,2,0.8900487661156277
0,4.5,2.5,0.5697922443368927
0,4.5,3,0.08543262010411007
0,4.5,3.5,-0.5594993305088986
0,4.5,4,-0.9264019545015504
0,4.5,4.5,-1.126167580223479
0,4.5,5,-0.996814522397518
0,4.5,5.5,-0.8466984764323522
0,4.5,6,-0.4240379632224494
0,4.5,6.5,0.04745702059038195
0,4.5,7,0.5879093929735797
0,4.5,7.5,0.7364755723491023
0,4.5,8,0.8051437364029905
0,4.5,8.5,0.7582795034236319
0,4.5,9,0.3733961447747919
0,4.5,9.5,-0.1729634070286471
0,4.5,10,-0.594440531720725
0,5,0,0.3838902546927037
0,5,0.5,0.7961938190674542
0,5,1,1.152698544504206
0,5,1.5,1.294944786110985
0,5,2,1.298044341775561
0,5,2.5,0.9456893970053554
0,5,3,0.6190201343532657
0,5,3.5,0.1014795248816565
0,5,4,-0.3989567582115104
0,5,4.5,-0.6566921298603599
0,5,5,-0.5110479240158557
0,5,5.5,-0.2319412199628373
0,5,6,0.06994684156993788
0,5,6.5,0.637673778761885
0,5,7,1.101132643086061
0,5,7.5,1.411148839549468
0,5,8,1.38848079825637
0,5,8.5,1.147682938984061
0,5,9,0.7982840382914198
0,5,9.5,0.385605533763959
0,5,10,-0.09289139426821674
0,5.5,0,0.8032130621377348
0,5.5,0.5,1.249880171065691
0,5.5,1,1.696738805096917
0,5.5,1.5,1.882697973055548
0,5.5,2,1.770480032633274
0,5.5,2.5,1.370947300948421
0,5.5,3,0.9919861857146175
0,5.5,3.5,0.4847189309424575
0,5.5,4,0.03931739789474566
0,5.5,4.5,-0.07873360474895646
0,5.5,5,-0.1004486986196284
0,5.5,5.5,0.09693439271325038
0,5.5,6,0.6161008658980942
0,5.5,6.5,1.012137232461522
0,5.5,7,1.497943721652216
0,5.5,7.5,1.745513073557639
0,5.5,8,1.767590362057113
0,5.5,8.5,1.673541464744896
0,5.5,9,1.234799531123187
0,5.5,9.5,0.6353174384724245
0,5.5,10,0.2377863327412686
0,6,0,1.004356603971661
0,6,0.5,1.585108028720295
0,6,1,1.879526062433736
0,6,1.5,2.022766450803897
0,6,2,1.94331079204317
0,6,2.5,1.615928939267705
0,6,3,1.18804659937889
0,6,3.5,0.6461161995344402
0,6,4,0.2970816710359195
0,6,4.5,0.1214301724027487
0,6,5,0.06369211792843715
0,6,5.5,0.2874993303510325
0,6,6,0.7331704678259304
0,6,6.5,1.315944099604157
0,6,7,1.815253166401515
0,6,7.5,1.932686301812204
0,6,8,1.950675343945485
0,6,8.5,1.915591886367141
0,6,9,1.46004382584071
0,6,9.5,1.065519693717125
0,6,10,0.6158383149061677
0,6.5,0,0.9954690379374933
0,6.5,0.5,1.58538765036115
0,6.5,1,1.827414395932058
0,6.5,1.5,2.089098204436858
0,6.5,2,1.901941665909563
0,6.5,2.5,1.719285509884753
0,6.5,3,1.170672824594242
0,6.5,3.5,0.7123623770744884
0,6.5,4,0.3476351417789548
0,6.5,4.5,0.0116602787511984
0,6.5,5,0.06529742221037027
0,6.5,5.5,0.4062840502135038
0,6.5,6,0.8316631334239081
0,6.5,6.5,1.306784403292575
0,6.5,7,1.722814357344184
0,6.5,7.5,1.924744408455776
0,6.5,8,2.11799018701584
0,6.5,8.5,1.814823151245684
0,6.5,9,1.424451072984754
0,6.5,9.5,1.058279873425673
0,6.5,10,0.6243176599914474
0,7,0,0.913871532480251
0,7,0.5,1.343171399287669
0,7,1,1.614131782437716
0,7,1.5,1.928132154912252
0,7,2,1.819544243825168
0,7,2.5,1.482415448212155
0,7,3,0.9895586983272718
0,7,3.5,0.5795762014098516
0,7,4,0.0930157438864138
0,7,4.5,-0.1005976154336846
0,7,5,-0.1085561123963943
0,7,5.5,0.1408364277218141
0,7,6,0.6371299910028208
0,7,6.5,1.077605317271639
0,7,7,1.421828605358546
0,7,7.5,1.710239058771802
0,7,8,1.81928394135699
0,7,8.5,1.696029383238046
0,7,9,1.295903409324765
0,7,9.5,0.7896241826479026
0,7,10,0.4057223695054481
0,7.5,0,0.4099449815580298
0,7.5,0.5,0.9583497911534935
0,7.5,1,1.199655634544101
0,7.5,1.5,1.397767831612801
0,7.5,2,1.429060620957379
0,7.5,2.5,1.12135655759627
0,7.5,3,0.6635620181505657
0,7.5,3.5,0.1259716767845891
0,7.5,4,-0.2994361621365102
0,7.5,4.5,-0.59944564184085
0,7.5,5,-0.4612289197863181
0,7.5,5.5,-0.2967911785353498
0,7.5,6,0.1112437888689952
0,7.5,6.5,0.7473855166992875
0,7.5,7,1.07384157253182
0,7.5,7.5,1.46670482460202
0,7.5,8,1.35637712546389
0,7.5,8.5,1.174269926149972
0,7.5,9,0.7779033444587879
0,7.5,9.5,0.3924525589247609
0,7.5,10,-0.002692628464440322
0,8,0,-0.09886253057984494
0,8,0.5,0.4378093126893375
0,8,1,0.8361894668636929
0,8,1.5,0.8533589508962444
0,8,2,0.8264792763431683
0,8,2.5,0.5545470305641734
0,8,3,0.07696684216758848
0,8,3.5,-0.3860862636431556
0,8,4,-0.7589024820932053
0,8,4.5,-1.005515318685725
0,8,5,-0.9849318941419728
0,8,5.5,-0.7652666264929799
0,8,6,-0.3628924835517358
0,8,6.5,0.1376056687348288
0,8,7,0.5707775188460552
0,8,7.5,0.8927071505680804
0,8,8,1.005972377017125
0,8,8.5,0.799765981994544
0,8,9,0.281290346437863
0,8,9.5,-0.2090473876121507
0,8,10,-0.5384665499083925
0,8.5,0,-0.5935623330254101
0,8.5,0.5,0.007884696373822248
0,8.5,1,0.2469015377116965
0,8.5,1.5,0.4635261867217527
0,8.5,2,0.3371244829767743
0,8.5,2.5,0.00606415634144156
0,8.5,3,-0.3972183484141629
0,8.5,3.5,-0.8362641348880295
0,8.5,4,-1.213219797031095
0,8.5,4.5,-1.573156890816995
0,8.5,5,-1.528407280311373
0,8.5,5.5,-1.278083825074845
0,8.5,6,-0.8047682037116085
0,8.5,6.5,-0.1973148899573404
0,8.5,7,0.09668363591306696
0,8.5,7.5,0.4794535361058763
0,8.5,8,0.431169164327519
0,8.5,8.5,0.3311098073608431
0,8.5,9,-0.02524683457857851
0,8.5,9.5,-0.5607915809626038
0,8.5,10,-0.9914196133981832
0,9,0,-0.7604648129244197
0,9,0.5,-0.4051139545119547
0,9,1,0.09903472235402885
0,9,1.5,0.2307514698692357
0,9,2,0.05054634758652471
0,9,2.5,-0.1154564280368041
0,9,3,-0.5981238936726642
0,9,3.5,-1.090754095701317
0,9,4,-1.649370306029523
0,9,4.5,-1.7256610678788
0,9,5,-1.847026885443399
0,9,5.5,-1.546508571223992
0,9,6,-1.091680637155809
0,9,6.5,-0.6896054455737359
0,9,7,-0.1622607334628762
0,9,7.5,0.1968976930469851
0,9,8,0.2184488833944654
0,9,8.5,-0.08855043115014717
0,9,9,-0.4963207544711226
0,9,9.5,-0.8577002770823408
0,9,10,-1.354048310410594
0,9.5,0,-0.8400355911987683
0,9.5,0.5,-0.3799749327089503
0,9.5,1,-0.1097971204935219
0,9.5,1.5,0.07187836473328295
0,9.5,2,0.102528877121018
0,9.5,2.5,-0.3779311923201975
0,9.5,3,-0.6708789173242961
0,9.5,3.5,-1.266411805034354
0,9.5,4,-1.657569871037343
0,9.5,4.5,-1.783583267658113
0,9.5,5,-1.835155681294405
0,9.5,5.5,-1.669282971783657
0,9.5,6,-1.254118646588458
0,9.5,6.5,-0.6177881756977746
0,9.5,7,-0.3051099022218438
0,9.5,7.5,-0.009472711226020433
0,9.5,8,-0.007135072966633084
0,9.5,8.5,-0.09293273931759377
0,9.5,9,-0.411692260730014
0,9.5,9.5,-1.037266029466572
0,9.5,10,-1.452370921113484
0,10,0,-0.6412638419653851
0,10,0.5,-0.1874175840939507
0,10,1,0.1422283634583232
0,10,1.5,0.3226618739869498
0,10,2,0.07780114793689298
0,10,2.5,-0.0494814583208959
0,10,3,-0.6636325135358133
0,10,3.5,-1.074362197827789
0,10,4,-1.449683714501537
0,10,4.5,-1.806893214932225
0,10,5,-1.713197536227103
0,10,5.5,-1.524800050105491
0,10,6,-1.014496254050878
0,10,6.5,-0.5615158945309111
0,10,7,-0.08599949928874938
0,10,7.5,0.1115582199526586
0,10,8,0.2759734969810707
0,10,8.5,0.1523103432462455
0,10,9,-0.3281500131676914
0,10,9.5,-0.7603339363447696
0,10,10,-1.363056323119306
0.5,0,0,1.681057802902173
0.5,0,0.5,2.137535070433527
0.5,0,1,2.350727185510236
0.5,0,1.5,2.58347322140603
0.5,0,2,2.461486833442393
0.5,0,2.5,2.252142542171736
0.5,0,3,1.833222380531937
0.5,0,3.5,1.195969498459548
0.5,0,4,0.9352235758856596
0.5,0,4.5,0.6544707883099754
0.5,0,5,0.5884632663365682
0.5,0,5.5,0.8043473124793883
0.5,0,6,1.404842505545486
0.5,0,6.5,1.879701240406038
0.5,0,7,2.340262361611007
0.5,0,7.5,2.511460673521873
0.5,0,8,2.638535956079515
0.5,0,8.5,2.353803140100298
0.5,0,9,2.027662383283137
0.5,0,9.5,1.605181535218461
0.5,0,10,1.023777900228171
0.5,0.5,0,1.536277903179181
0.5,0.5,0.5,1.910117643530492
0.5,0.5,1,2.276698744281572
0.5,0.5,1.5,2.421228335130346
0.5,0.5,2,2.415205574706309
0.5,0.5,2.5,1.989519591054383
0.5,0.5,3,1.585415000024226
0.5,0.5,3.5,1.036732167466366
0.5,0.5,4,0.7537204190173898
0.5,0.5,4.5,0.481799001472326
0.5,0.5,5,0.5956394412142675
0.5,0.5,5.5,0.8668692356060825
0.5,0.5,6,1.230821566504791
0.5,0.5,6.5,1.733879043312191
0.5,0.5,7,2.199928408530351
0.5,0.5,7.5,2.353050170577565
0.5,0.5,8,2.469859182312749
0.5,0.5,8.5,2.281777809807085
0.5,0.5,9,1.918519655662174
0.5,0.5,9.5,1.335853505349351
0.5,0.5,10,1.022982568731592
0.5,1,0,1.204519977380154
0.5,1,0.5,1.661633816943642
0.5,1,1,1.983397841586813
0.5,1,1.5,2.048207230805248
0.5,1,2,2.034770215862491
0.5,1,2.5,1.710453087630966
0.5,1,3,1.352499711686819
0.5,1,3.5,0.8176793990711465
0.5,1,4,0.3917482512217932
0.5,1,4.5,0.1124776267530029
0.5,1,5,0.2261192177845795
0.5,1,5.5,0.3527479931376719
0.5,1,6,0.7814970152538161
0.5,1,6.5,1.369135020979394
0.5,1,7,1.846762073678067
0.5,1,7.5,2.008146191789674
0.5,1,8,2.153493303983431
0.5,1,8.5,2.010455828637351
0.5,1,9,1.607709279783219
0.5,1,9.5,0.9771974227826925
0.5,1,10,0.612165755235037
0.5,1.5,0,0.6821469366855072
0.5,1.5,0.5,1.167616960884649
0.5,1.5,1,1.423578487399469
0.5,1.5,1.5,1.654678282495849
0.5,1.5,2,1.481005483862383
0.5,1.5,2.5,1.256234905506006
0.5,1.5,3,0.7650516001985959
0.5,1.5,3.5,0.2737853078145491
0.5,1.5,4,-0.1750722692920321
0.5,1.5,4.5,-0.3172612871994694
0.5,1.5,5,-0.2158439663217059
0.5,1.5,5.5,-0.01577228650992243
0.5,1.5,6,0.4019923221529485
0.5,1.5,6.5,0.8498097065547375
0.5,1.5,7,1.272955505930094
0.5,1.5,7.5,1.701976327210061
0.5,1.5,8,1.672714650228775
0.5,1.5,8.5,1.443579550885155
0.5,1.5,9,1.05177213389411
0.5,1.5,9.5,0.5900274573591248
0.5,1.5,10,0.1540675746952822
0.5,2,0,0.1236536443470024
0.5,2,0.5,0.7151361415084987
0.5,2,1,1.022924446621004
0.5,2,1.5,1.103416795690146
0.5,2,2,1.159402884091903
0.5,2,2.5,0.7980938924345709
0.5,2,3,0.3894868123747486
0.5,2,3.5,-0.1957176113493032
0.5,2,4,-0.6643185991210214
0.5,2,4.5,-0.8569084426802157
0.5,2,5,-0.8155683375454019
0.5,2,5.5,-0.4331427978686159
0.5,2,6,-0.03708515959862749
0.5,2,6.5,0.3155970055528526
0.5,2,7,0.9082332195413875
0.5,2,7.5,1.031565640289026
0.5,2,8,1.115111094533974
0.5,2,8.5,0.9515534107240786
0.5,2,9,0.5385180665539128
0.5,2,9.5,0.1909567490124225
0.5,2,10,-0.3102338100192001
0.5,2.5,0,-0.2558195244040346
0.5,2.5,0.5,0.3776581548537537
0.5,2.5,1,0.657623752330267
0.5,2.5,1.5,0.7438328137991422
0.5,2.5,2,0.7502402101259527
0.5,2.5,2.5,0.3377581465099108
0.5,2.5,3,-0.07774859426904118
0.5,2.5,3.5,-0.5050610480741508
0.5,2.5,4,-1.022014862305618
0.5,2.5,4.5,-1.122354685462901
0.5,2.5,5,-1.13567829721932
0.5,2.5,5.5,-0.9026804124607691
0.5,2.5,6,-0.5332382906405732
0.5,2.5,6.5,0.0838456579153336
0.5,2.5,7,0.4595832997120128
0.5,2.5,7.5,0.7924801428910048
0.5,2.5,8,0.805196250054163
0.5,2.5,8.5,0.6391089500714966
0.5,2.5,9,0.2265201473237689
0.5,2.5,9.5,-0.3152563045479541
0.5,2.5,10,-0.7754575469219348
0.5,3,0,-0.441278940883886
0.5,3,0.5,0.04279424135978017
0.5,3,1,0.465617671004362
0.5,3,1.5,0.7062844213673488
0.5,3,2,0.5633676815532626
0.5,3,2.5,0.1342049679639926
0.5,3,3,-0.2633983243022385
0.5,3,3.5,-0.7404735357306328
0.5,3,4,-1.107892269916075
0.5,3,4.5,-1.462043502471347
0.5,3,5,-1.416834426399285
0.5,3,5.5,-1.027673142155215
0.5,3,6,-0.5760340222520026
0.5,3,6.5,-0.1032128322987908
0.5,3,7,0.346858419423032
0.5,3,7.5,0.6305492680238425
0.5,3,8,0.5085168402668662
0.5,3,8.5,0.4978458039113306
0.5,3,9,0.0972507609001127
0.5,3,9.5,-0.4896406071407052
0.5,3,10,-0.942123694481029
0.5,3.5,0,-0.4128992635708808
0.5,3.5,0.5,0.05053063160967877
0.5,3.5,1,0.5565398024726099
0.5,3.5,1.5,0.6534888756632664
0.5,3.5,2,0.5815465392973224
0.5,3.5,2.5,0.300999408677275
0.5,3.5,3,-0.1585402625180789
0.5,3.5,3.5,-0.6192907778898434
0.5,3.5,4,-1.180031077958582
0.5,3.5,4.5,-1.406716256749503
0.5,3.5,5,-1.380087002761314
0.5,3.5,5.5,-1.100592317448718
0.5,3.5,6,-0.5322019989036667
0.5,3.5,6.5,-0.2189192543651307
0.5,3.5,7,0.2436662686000801
0.5,3.5,7.5,0.583930154070043
0.5,3.5,8,0.7159344088431894
0.5,3.5,8.5,0.5473786229813983
0.5,3.5,9,0.1201125368042972
0.5,3.5,9.5,-0.3510563895338908
0.5,3.5,10,-0.8614666084467232
0.5,4,0,-0.1383838410011274
0.5,4,0.5,0.3435027594851396
0.5,4,1,0.8223360415134076
0.5,4,1.5,0.8704623976411817
0.5,4,2,0.7934773361171044
0.5,4,2.5,0.487141270642655
0.5,4,3,0.140987919618127
0.5,4,3.5,-0.4959022091229626
0.5,4,4,-0.7151322692832771
0.5,4,4.5,-0.9366186180684691
0.5,4,5,-1.001490865388506
0.5,4,5.5,-0.7962771896671661
0.5,4,6,-0.3092478684584706
0.5,4,6.5,0.2425070102612862
0.5,4,7,0.5429109970758138
0.5,4,7.5,0.9532996109243332
0.5,4,8,0.8723555516210966
0.5,4,8.5,0.6784133343874622
0.5,4,9,0.3161381643081098
0.5,4,9.5,-0.0601048673507297
0.5,4,10,-0.5868479249454555
0.5,4.5,0,0.3519795557699538
0.5,4.5,0.5,0.8935650801631503
0.5,4.5,1,1.131368355508961
0.5,4.5,1.5,1.437137732846308
0.5,4.5,2,1.221104415320542
0.5,4.5,2.5,0.988397116979886
0.5,4.5,3,0.4921533156429105
0.5,4.5,3.5,0.06638593898247802
0.5,4.5,4,-0.3463218525041941
0.5,4.5,4.5,-0.5768062766789287
0.5,4.5,5,-0.4790974198887609
0.5,4.5,5.5,-0.3596957543753487
0.5,4.5,6,0.1394144944609882
0.5,4.5,6.5,0.6422008115661318
0.5,4.5,7,1.04732541617467
0.5,4.5,7.5,1.278307649966029
0.5,4.5,8,1.31973321449074
0.5,4.5,8.5,1.09830666304406
0.5,4.5,9,0.7728788611867651
0.5,4.5,9.5,0.3396461641551565
0.5,4.5,10,-0.1106144575255266
0.5,5,0,0.9173850900403708
0.5,5,0.5,1.430936026565962
0.5,5,1,1.742470595995904
0.5,5,1.5,1.839930356232872
0.5,5,2,1.714072767467645
0.5,5,2.5,1.456535887878558
0.5,5,3,0.9351520018634055
0.5,5,3.5,0.4493487520588449
0.5,5,4,0.1146438928571996
0.5,5,4.5,-0.01616366618300644
0.5,5,5,-0.130424058430797
0.5,5,5.5,0.2713123302664254
0.5,5,6,0.6020579653201852
0.5,5,6.5,1.060848224473621
0.5,5,7,1.59878806972933
0.5,5,7.5,1.898980794110098
0.5,5,8,1.935601015130528
0.5,5,8.5,1.735371128532928
0.5,5,9,1.253134837320313
0.5,5,9.5,0.7711037413541895
0.5,5,10,0.3002475164285555
0.5,5.5,0,1.306266834863098
0.5,5.5,0.5,1.858362312709679
0.5,5.5,1,2.142949134838231
0.5,5.5,1.5,2.220322922887316
0.5,5.5,2,2.16961900742807
0.5,5.5,2.5,1.984714088537621
0.5,5.5,3,1.519351145950868
0.5,5.5,3.5,0.9125402892276959
0.5,5.5,4,0.5785409559547183
0.5,5.5,4.5,0.3097428884433492
0.5,5.5,5,0.2916649088698821
0.5,5.5,5.5,0.6118085266504157
0.5,5.5,6,1.057559324074131
0.5,5.5,6.5,1.448548404385302
0.5,5.5,7,1.985416678874131
0.5,5.5,7.5,2.21122780365452
0.5,5.5,8,2.278085052687186
0.5,5.5,8.5,2.161708600410853
0.5,5.5,9,1.652855548600943
0.5,5.5,9.5,1.233786603761004
0.5,5.5,10,0.8336966277852895
0.5,6,0,1.468948842246376
0.5,6,0.5,2.053444911651953
0.5,6,1,2.33106321784273
0.5,6,1.5,2.603004968424265
0.5,6,2,2.524950306298233
0.5,6,2.5,2.120962349198423
0.5,6,3,1.75083913071272
0.5,6,3.5,1.239570269341369
0.5,6,4,0.7954608613782526
0.5,6,4.5,0.5330729478419431
0.5,6,5,0.5612999078042761
0.5,6,5.5,0.9161240639770948
0.5,6,6,1.215766918302684
0.5,6,6.5,1.846921759368023
0.5,6,7,2.287665690472482
0.5,6,7.5,2.58550507014083
0.5,6,8,2.455998431819475
0.5,6,8.5,2.271829892963869
0.5,6,9,1.87714507968695
0.5,6,9.5,1.4293538421025
0.5,6,10,1.058656432918799
0.5,6.5,0,1.546597587761845
0.5,6.5,0.5,2.07769344771263
0.5,6.5,1,2.491083056017323
0.5,6.5,1.5,2.560907756472168
0.5,6.5,2,2.567538203672288
0.5,6.5,2.5,2.245049597415011
0.5,6.5,3,1.652951460845549
0.5,6.5,3.5,1.226670932331036
0.5,6.5,4,0.7582173902500398
0.5,6.5,4.5,0.5412073382955899
0.5,6.5,5,0.5940158753402838
0.5,6.5,5.5,0.8532059401380927
0.5,6.5,6,1.392797363968447
0.5,6.5,6.5,1.845295429025472
0.5,6.5,7,2.225091718297913
0.5,6.5,7.5,2.599559627278405
0.5,6.5,8,2.481527956140033
0.5,6.5,8.5,2.385432748899393
0.5,6.5,9,2.025892256061346
0.5,6.5,9.5,1.555138146938649
0.5,6.5,10,1.058578392727188
0.5,7,0,1.357373780504781
0.5,7,0.5,1.869289593633958
0.5,7,1,2.253362609860872
0.5,7,1.5,2.377021430285592
0.5,7,2,2.293711447740006
0.5,7,2.5,2.000701235155353
0.5,7,3,1.573018201223231
0.5,7,3.5,1.045534194917431
0.5,7,4,0.695423995987142
0.5,7,4.5,0.2969516412646314
0.5,7,5,0.2962540211246121
0.5,7,5.5,0.7210229005142718
0.5,7,6,1.04590264459141
0.5,7,6.5,1.668389285602049
0.5,7,7,2.069810626205193
0.5,7,7.5,2.261735498666964
0.5,7,8,2.354973332801894
0.5,7,8.5,2.21730828617997
0.5,7,9,1.73248265003086
0.5,7,9.5,1.214264459380689
0.5,7,10,0.8311929929308974
0.5,7.5,0,1.027172693435055
0.5,7.5,0.5,1.377407767053251
0.5,7.5,1,1.850983898715865
0.5,7.5,1.5,1.969080386848358
0.5,7.5,2,1.903986928612885
0.5,7.5,2.5,1.485886542583207
0.5,7.5,3,1.020146894313479
0.5,7.5,3.5,0.5123605794042005
0.5,7.5,4,0.2386385076733927
0.5,7.5,4.5,-0.04797552968758528
0.5,7.5,5,0.008407493963131174
0.5,7.5,5.5,0.2138518076870684
0.5,7.5,6,0.6515483708987156
0.5,7.5,6.5,1.219426893205458
0.5,7.5,7,1.512035097708816
0.5,7.5,7.5,1.833214187088803
0.5,7.5,8,1.879002247760696
0.5,7.5,8.5,1.808815834244737
0.5,7.5,9,1.390026205315346
0.5,7.5,9.5,0.8500505507138267
0.5,7.5,10,0.4107853680425048
0.5,8,0,0.3964936440020791
0.5,8,0.5,0.9339501815779585
0.5,8,1,1.235885509242342
0.5,8,1.5,1.540536512943376
0.5,8,2,1.26413536335425
0.5,8,2.5,1.074816723189994
0.5,8,3,0.5044172470478657
0.5,8,3.5,0.07612673398125978
0.5,8,4,-0.202456207829839
0.5,8,4.5,-0.4691644429961462
0.5,8,5,-0.4695908164133384
0.5,8,5.5,-0.1673592193846064
0.5,8,6,0.201926045701088
0.5,8,6.5,0.6410117669578888
0.5,8,7,1.08047895069177
0.5,8,7.5,1.292903844721294
0.5,8,8,1.475178663957135
